Fecha;Departamento;Municipio;Día;Hora;Barrio;MES;Zona;Clase de sitio;Arma empleada;Móvil Victima;MOVIL_AGRESOR;Edad;Estado civil;País de nacimiento;Clase de empleado;Profesión;Escolaridad;Código DANE;GENERO;DESCRIPCION_CONDUCTA;Cantidad
1/01/2022;QUINDÍO;LA TEBAIDA;Sábado;14:30:00;ZONA CENTRO;ene.;URBANA;FRENTE A DISCOTECAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;38;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;63401000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;QUINDÍO;LA TEBAIDA;Sábado;13:48:00;OASIS DE VIDA;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;43;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;63401000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;RISARALDA;QUINCHÍA;Sábado;5:30:00;B.Aguacate;ene.;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;66594000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;SAN ANDRÉS;SAN ANDRÉS (CT);Sábado;12:20:00;BARRIO BACK ROAD;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;BICICLETA;22;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;88001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;SANTANDER;BUCARAMANGA (CT);Sábado;22:25:00;VILLA HELENA I;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;68001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;SANTANDER;BUCARAMANGA (CT);Sábado;3:07:00;LOS ROBLES;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;CONDUCTOR VEHICULO;A PIE;16;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;68001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;SUCRE;EL ROBLE;Sábado;21:50:00;COREA;ene.;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;18;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;70233000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;SUCRE;SAMPUÉS;Sábado;20:50:00;CGTO MATEO PEREZ;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;24;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;70670000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;SUCRE;SAN MARCOS;Sábado;2:40:00;PUERTO LOPEZ;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;55;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;70708000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;SUCRE;SINCELEJO (CT);Sábado;2:10:00;DIVINO  SALVADOR;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;41;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;70001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;TOLIMA;ALPUJARRA;Sábado;13:00:00;CENTRO;ene.;RURAL;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;58;VIUDO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;73024000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;TOLIMA;IBAGUÉ (CT);Sábado;7:30:00;GAITAN;ene.;URBANA;CASAS DE HABITACION;CONTUNDENTES;A PIE;A PIE;45;-;COLOMBIA;NO REPORTA;-;-;73001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;TOLIMA;PRADO;Sábado;5:55:00;VRDA. CHONCHAL;ene.;RURAL;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;57;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;73563000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;CALI (CT);Sábado;0:30:00;EL RETIRO E15;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;CALI (CT);Sábado;5:30:00;LOS COMUNEROS I E15;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;CALI (CT);Sábado;14:20:00;OBRERO E9;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;CALI (CT);Sábado;2:15:00;ALFONSO LOPEZ I E7;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;38;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;CALI (CT);Sábado;2:15:00;SAN NICOLAS E3;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;CALI (CT);Sábado;9:38:00;12 DE OCTUBRE E12;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;23;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;CALI (CT);Sábado;11:24:00;LOS ANDES E5;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;CANDELARIA;Sábado;3:02:00;URB. POBLADO CAMPESTRE (23-S-6-3);ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76130000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;OBANDO;Sábado;9:30:00;CORREGIMIENTO VILLA RODAS;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;53;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76497000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;PALMIRA;Sábado;6:45:00;JOSE ANTONIO GALAN;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;20;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76520000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;PALMIRA;Sábado;4:50:00;SAN JORGE;ene.;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;44;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76520000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/01/2022;VALLE;SEVILLA;Sábado;2:20:00;BELEN;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;25;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ANTIOQUIA;EL BAGRE;Domingo;0:50:00;PARQUE PRINCIPAL;ene.;URBANA;ESTABLECIMIENTO DE COMERCIO;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5250000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ANTIOQUIA;LA UNIÓN;Domingo;1:30:00;EL EDEN;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;24;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5400000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ANTIOQUIA;PUERTO BERRÍO;Domingo;20:50:00;EL OASIS;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;17;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;5579000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ANTIOQUIA;ZARAGOZA;Domingo;13:14:00;OASIS;ene.;RURAL;BOSQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;47;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5895000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;ARAUQUITA;Domingo;15:00:00;VEREDA LA PRIMAVERA;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;18;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81065000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;ARAUQUITA;Domingo;15:00:00;VEREDA LA PRIMAVERA;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;46;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;81065000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;ARAUQUITA;Domingo;17:40:00;VEREDA BOCAS DE JUJU;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;17;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;SECUNDARIA;81065000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;FORTUL;Domingo;17:00:00;VEREDA PALMERITO;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;FORTUL;Domingo;17:00:00;VEREDA PALMERITO;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;FORTUL;Domingo;18:00:00;VEREDA CARANAL;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;FORTUL;Domingo;18:00:00;VEREDA CARANAL;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;34;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;FORTUL;Domingo;18:00:00;VEREDA LA SALVE;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;SECUNDARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;FORTUL;Domingo;18:00:00;VEREDA PUERTO NIDIA;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;FORTUL;Domingo;18:00:00;VEREDA PUERTO NIDIA;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;32;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;SECUNDARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;FORTUL;Domingo;18:00:00;VEREDA PUERTO NIDIA;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;PRIMARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;FORTUL;Domingo;18:00:00;VEREDA PUERTO NIDIA;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;40;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;SECUNDARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;FORTUL;Domingo;16:30:00;VEREDA PALO DE AGUA;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;SARAVENA;Domingo;9:00:00;VEREDA CHARO ALTO;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;PRIMARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;SARAVENA;Domingo;11:30:00;VEREDA PUERTO RICO;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;33;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;SARAVENA;Domingo;11:30:00;VEREDA PUERTO RICO;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;44;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;PRIMARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;SARAVENA;Domingo;11:30:00;VEREDA PUERTO RICO;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;70;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;SARAVENA;Domingo;14:30:00;VEREDA PUERTO CONTRERAS;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;64;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;SARAVENA;Domingo;6:30:00;VEREDA PUERTO CONTRERAS;ene.;RURAL;RIVERAS;ARMA DE FUEGO;A PIE;A PIE;30;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;SARAVENA;Domingo;6:30:00;VEREDA PUERTO CONTRERAS;ene.;RURAL;RIVERAS;ARMA DE FUEGO;A PIE;A PIE;32;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;SARAVENA;Domingo;6:30:00;VEREDA PUERTO CONTRERAS;ene.;RURAL;RIVERAS;ARMA DE FUEGO;A PIE;A PIE;44;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;ARAUCA;SARAVENA;Domingo;18:20:00;VEREDA EL MIRAMAR;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;BOLÍVAR;EL CARMEN DE BOLÍVAR;Domingo;8:30:00;CORREG. SALTONES DE MESA;ene.;RURAL;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;61;SOLTERO;COLOMBIA;AMA DE CASA;-;SECUNDARIA;13244000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;BOYACÁ;CUBARÁ;Domingo;9:40:00;EL COMERCIO;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;45;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;15223000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;CAUCA;MORALES;Domingo;23:00:00;Vda el Playsn;ene.;RURAL;CARRETERA;CONTUNDENTES;A PIE;A PIE;23;SOLTERO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;PRIMARIA;19473000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;CUNDINAMARCA;MEDINA;Domingo;10:45:00;CENTRO;ene.;URBANA;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;51;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;NO REPORTADO;25438000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;CUNDINAMARCA;SOACHA;Domingo;13:50:00;LA CAPILLA;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;38;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;25754000;FEMENINO;ARTÍCULO 104A. FEMINICIDIO;1
2/01/2022;CUNDINAMARCA;SOACHA;Domingo;3:15:00;ALTOS DE FLORIDA;ene.;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;UNION LIBRE;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;25754000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);Domingo;22:07:00;VEREDA BOCAS DE AGUA BONITA;ene.;RURAL;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;36;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;95001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;HUILA;PITALITO;Domingo;14:10:00;LOS PINOS;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;20;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;41551000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;MAGDALENA;SANTA BÁRBARA DE PINTO;Domingo;4:40:00;CENTRO;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;47720000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;MAGDALENA;SANTA MARTA (CT);Domingo;12:00:00;BONDA;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;42;SOLTERO;COLOMBIA;INDEPENDIENTE;-;NO REPORTADO;47001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;NARIÑO;BARBACOAS;Domingo;15:05:00;CORREGIMIENTO JUNIN;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;52079000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;QUINDÍO;ARMENIA (CT);Domingo;4:00:00;VILLA KELLY;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;63001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;SANTANDER;PUERTO WILCHES;Domingo;9:40:00;ARENAL;ene.;URBANA;RIVERAS;ARMA DE FUEGO;A PIE;A PIE;27;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;68575000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;TOLIMA;CHAPARRAL;Domingo;3:15:00;VRDA. LEMAYA;ene.;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;A PIE;A PIE;39;UNION LIBRE;COLOMBIA;AGRICULTOR;-;SECUNDARIA;73168000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;VALLE;BUENAVENTURA;Domingo;2:30:00;ALFONSO LOPEZ MICHELSE;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;52;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76109000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;VALLE;BUENAVENTURA;Domingo;11:20:00;LA PLAYITA;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;21;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76109000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;VALLE;BUENAVENTURA;Domingo;2:49:00;BAJO FIRME;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76109000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;VALLE;CALI (CT);Domingo;2:40:00;EDUARDO SANTOS E12;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;VALLE;GUADALAJARA DE BUGA;Domingo;10:01:00;SANTA BARBARA;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76111000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;VALLE;JAMUNDÍ;Domingo;16:00:00;CGTO SAN ANTONIO E24;ene.;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;36;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76364000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/01/2022;VALLE;PALMIRA;Domingo;3:15:00;LA LIBERTAD;ene.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;53;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76520000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/01/2022;ANTIOQUIA;CAUCASIA;Lunes;16:30:00;PUEBLO NUEVO;ene.;URBANA;CANCHA DE FUTBOL;ARMA DE FUEGO;A PIE;A PIE;43;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5154000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/01/2022;ANTIOQUIA;ENVIGADO;Lunes;23:00:00;VDA. SANTA CATALINA;ene.;URBANA;VEHICULO TAXI;ARMA BLANCA / CORTOPUNZANTE;CONDUCTOR TAXI;PASAJERO TAXI;56;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5266000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/01/2022;ANTIOQUIA;MEDELLÍN (CT);Lunes;15:35:00;BRASILIA  C-4;ene.;URBANA;RESTAURANTES;ARMA DE FUEGO;A PIE;A PIE;37;UNION LIBRE;COLOMBIA;COMERCIANTE;-;SECUNDARIA;5001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/01/2022;ARAUCA;SARAVENA;Lunes;13:30:00;CENTRO;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;52;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/01/2022;ARAUCA;SARAVENA;Lunes;17:45:00;VEREDA CHARO ALTO;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/01/2022;BOLÍVAR;CARTAGENA (CT);Lunes;19:05:00;OLAYA HERRERA;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;35;UNION LIBRE;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;13001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/01/2022;BOLÍVAR;CARTAGENA (CT);Lunes;1:34:00;SAN PEDRO Y LIBERTAD;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;NO REPORTADA;SECUNDARIA;13001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/01/2022;BOLÍVAR;CARTAGENA (CT);Lunes;13:53:00;ALTOS DE SAN ISIDRO;ene.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;PASAJERO MOTOCICLETA;29;UNION LIBRE;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;13001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/01/2022;BOYACÁ;BERBEO;Lunes;1:50:00;VDA. HIGUERON;ene.;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;36;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;15090000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/01/2022;BOYACÁ;CUBARÁ;Lunes;17:30:00;VEREDA CAÑA GUATA;ene.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;47;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;15223000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
