FECHA,DIA,HORA,BARRIO,ZONA,CLASE_DE_SITIO,ARMA_EMPLEADA,MOVIL_VICTIMA,EDAD,ESTADO_CIVIL,PAIS_NACIMIENTO,CLASE_EMPLEADO,ESCOLARIDAD,DESCRIPCION_CONDUCTA
2020-11-15,Domingo,20:30:00,CIUDAD SALITRE E-9,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,45,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:30:00,EL CEDRO E-10,URBANA,OTRO,REDES SOCIALES,A PIE,30,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:30:00,LAS FLORES E-11,URBANA,SECTOR RESIDENCIAS,REDES SOCIALES,A PIE,46,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:30:00,MARIA CANO E-19,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,38,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:30:00,SAN NICOLAS,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,37,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:30:00,TIMIZA CELULA A E-8,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,32,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,23:00:00,CANTALEJO E-11,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,26,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,23:00:00,HAYUELOS I ETAPA E-9,URBANA,ALOJAMIENTO,REDES SOCIALES,A PIE,52,DIVORCIADO,COLOMBIA,EMPLEADO PUBLICO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,23:00:00,LA SOLEDAD E-13,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,35,SOLTERO,COLOMBIA,EDUCADOR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,23:00:00,LAS AGUAS E-17,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,32,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,23:00:00,LAS MARGARITAS E-7,URBANA,MÓVIL,REDES SOCIALES,A PIE,21,SOLTERO,COLOMBIA,ESTUDIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,23:00:00,PARIS FRANCIA E-10,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,26,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,23:00:00,SANTA ANA E-11,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,37,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:30:00,COLINA LINDA E-11,URBANA,OTRO,REDES SOCIALES,A PIE,47,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:30:00,FLORENCIA E-10,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,40,SOLTERO,COLOMBIA,DESEMPLEADO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:30:00,LA GRANJA E-10,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,26,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:30:00,PIO XII E-8,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,46,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,22:30:00,CEDRITOS E-1,URBANA,CASA EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,26,SOLTERO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,22:30:00,LA LIBERIA E-1,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,44,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,22:30:00,POPULAR MODELO E-12,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,49,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,22:30:00,VILLA MAYOR E-18,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,38,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,19:45:00,MINUTO DE DIOS E-10,URBANA,OTRO,REDES SOCIALES,A PIE,31,SOLTERO,COLOMBIA,EDUCADOR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:20:00,LOS CEDRITOS E-1,URBANA,AEROPUERTO,REDES SOCIALES,A PIE,44,CASADO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:10:00,LA PUERTA DEL SOL E-11,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,35,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,09:32:00,LA CALLEJA E-1,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,59,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,00:50:00,BELLA SUIZA E-1,URBANA,LUGAR DE TRABAJO,LLAMADA TELEFONICA,A PIE,27,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,10:27:00,TIMIZA E-8,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,39,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,09:17:00,SUBA CENTRO E-11,URBANA,OTRO,REDES SOCIALES,A PIE,42,CASADO,COLOMBIA,EMPLEADO PUBLICO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,22:15:00,PUENTE LARGO E-11,URBANA,DENTRO DE LA VIVIENDA,REDES SOCIALES,A PIE,40,CASADO,COLOMBIA,EMPLEADO PUBLICO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:50:00,CHUCUA DE LA VACA E-8,URBANA,ALMACENES,REDES SOCIALES,A PIE,22,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:21:00,VILLA MAYOR E-18,URBANA,CONJUNTO RESIDENCIAL,REDES SOCIALES,A PIE,26,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,06:25:00,EDUARDO SANTOS E-14,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,25,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:35:00,BELLAVISTA OCCIDENTAL E-10,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,23,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,13:23:00,GINEBRA E-1,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,39,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,19:21:00,BELLAVISTA E-10,URBANA,CASA EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,28,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:55:00,MARSELLA E-8,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,48,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,18:34:00,EL POA E-11,URBANA,OTRO,REDES SOCIALES,A PIE,38,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,19:38:00,ARABIA E-19,URBANA,DENTRO DE LA VIVIENDA,REDES SOCIALES,A PIE,30,NO REPORTA,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:34:00,LA ANDREA E-5,URBANA,MÓVIL,REDES SOCIALES,A PIE,20,SOLTERO,COLOMBIA,DESEMPLEADO,TECNICO,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:53:00,LA ESMERALDA E-7,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,40,SOLTERO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,22:28:00,RIONEGRO E-12,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,26,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,20:24:00,CLUB DE LOS LAGARTOS E-11,URBANA,MÓVIL,REDES SOCIALES,A PIE,25,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:28:00,TIMIZA E-8,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,30,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:41:00,VILLAS DE GRANADA E-10,URBANA,CASA EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,31,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:42:00,CANTALEJO E-11,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,22,SOLTERO,COLOMBIA,ESTUDIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,22:08:00,EL PINO E-11,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,39,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,23:54:00,RAFAEL NUNEZ E-13,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,80,CASADO,COLOMBIA,PENSIONADO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:48:00,PRADO VERANIEGO E-11,URBANA,ALOJAMIENTO,REDES SOCIALES,A PIE,30,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,21:23:00,LISBOA E-1,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,37,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,22:41:00,CHICO NORTE III SECTOR E-2,URBANA,MÓVIL,REDES SOCIALES,A PIE,59,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-15,Domingo,22:52:00,BOSQUE CALDERON E-2,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,45,SOLTERO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-16,Lunes,10:00:00,MARRUECOS E-18,URBANA,FRENTE A EDIFICIO - VIA PUBLICA,REDES SOCIALES,A PIE,25,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-16,Lunes,08:00:00,CIUDADELA COLSUBSIDIO E-10,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,55,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-16,Lunes,08:00:00,LA ESTRELLA E-11,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,39,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2020-11-16,Lunes,08:00:00,NUEVA GLORIA E-4,URBANA,CASA DE LENOCINIO,REDES SOCIALES,A PIE,43,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-16,Lunes,08:00:00,TEUSAQUILLO E-13,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,30,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-16,Lunes,15:48:00,CHAPINERITO E-5,URBANA,OTRO,REDES SOCIALES,A PIE,20,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,10:00:00,CHAPINERO CENTRAL E-2,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,36,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,00:00:00,LA CABAÑA E-10,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,26,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,14:00:00,EL MORISCO E-10,URBANA,CAFE INTERNET,REDES SOCIALES,A PIE,28,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,16:00:00,ANDALUCIA E-7,URBANA,SUPERMERCADOS,REDES SOCIALES,A PIE,31,CASADO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,12:00:00,CORDOBA E-11,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,22,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,13:00:00,CIUDAD TECHO II E-8,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,43,UNION LIBRE,COLOMBIA,EDUCADOR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,17:00:00,RESTREPO E-15,URBANA,ESTABLECIMIENTO EDUCATIVO,REDES SOCIALES,A PIE,37,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,17:00:00,VILLAS DE GRANADA E-10,URBANA,ENTIDAD PUBLICA / ESTATAL,REDES SOCIALES,A PIE,38,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,18:00:00,SAN JOSE DE FONTIBON E-9,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,23,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,18:00:00,TINTAL E-8,URBANA,CASA EN CONJUNTO CERRADO,LLAMADA TELEFONICA,A PIE,20,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,19:00:00,FONTIBON E-9,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,30,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,19:00:00,HIPOTECHO OCCIDENTAL E-8,URBANA,CASA DE LENOCINIO,REDES SOCIALES,A PIE,34,CASADO,COLOMBIA,DESEMPLEADO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,09:30:00,PRADO VERANIEGO NORTE E-11,URBANA,ALCALDIA,SIN EMPLEO DE ARMAS,A PIE,45,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,09:30:00,PROVIVIENDA OCCIDENTAL E-8,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,50,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,20:00:00,SAN JOSE DE BARRANCAS E-1,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,41,SOLTERO,COLOMBIA,DESEMPLEADO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,07:00:00,LA CORUÑA E-19,URBANA,OTRO,REDES SOCIALES,A PIE,38,CASADO,COLOMBIA,EMPLEADO EJERCITO,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,15:30:00,EL CONSUELO E-18,URBANA,ALIMENTADOR BUS TRANSMILENIO,REDES SOCIALES,A PIE,35,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,12:30:00,NIZA NORTE E-11,URBANA,RED VIRTUAL O INTERNET,LLAMADA TELEFONICA,A PIE,26,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,16:30:00,USAQUEN E-1,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,26,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,21:00:00,NIZA SUBA E-11,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,21,SOLTERO,COLOMBIA,ESTUDIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,17:30:00,SAN ISIDRO E-2,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,30,SOLTERO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,17:30:00,SAN JOSE DE LAS GRANJAS E-10,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,28,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,19:30:00,PINOS DE LOMBARDIA E-11,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,31,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,20:30:00,ANDALUCIA II SECTOR E-7,URBANA,CASA EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,28,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,20:30:00,MODELIA E-9,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,51,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,03:00:00,CIUDAD SALITRE E-9,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,19,SOLTERO,COLOMBIA,ESTUDIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,21:30:00,CHICO CHICO E-2,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,30,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,16:20:00,ALPES DEL ZUQUE E-4,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,24,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,18:40:00,BARRANCAS ALTO E-1,URBANA,ESTABLECIMIENTO DE MENSAJERIA,REDES SOCIALES,A PIE,49,CASADO,COLOMBIA,DESEMPLEADO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,10:02:00,QUINTA CAMACHO E-2,URBANA,MÓVIL,REDES SOCIALES,A PIE,28,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,15:16:00,GALERIAS E-13,URBANA,EDIFICIO,REDES SOCIALES,A PIE,34,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,16:39:00,LA CALLEJA E-1,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,24,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,17:22:00,CANODROMO E-11,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,24,SOLTERO,COLOMBIA,ESTUDIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,18:28:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,79,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2020-11-17,Martes,17:16:00,SAN BERNARDINO E-7,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,37,CASADO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-18,Miércoles,11:00:00,CIUDADELA COLSUBSIDIO E-10,URBANA,ALMACENES,LLAMADA TELEFONICA,A PIE,50,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-18,Miércoles,17:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,28,SOLTERO,-,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2020-11-18,Miércoles,10:30:00,PARQUE DE FONTIBON E-9,URBANA,CASA EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,29,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-18,Miércoles,10:30:00,SAN FRANCISCO E-19,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,22,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-18,Miércoles,02:00:00,BOSA CARBONEL II E-7,URBANA,ESTACION TRANSMILENIO PORTAL EL DORADO,SIN EMPLEO DE ARMAS,A PIE,20,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2020-11-18,Miércoles,11:40:00,CIUDADELA COLSUBSIDIO E-10,URBANA,APARTAMENTO,LLAMADA TELEFONICA,A PIE,36,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-18,Miércoles,12:15:00,TIBABUYES E-11,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,21,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2020-11-18,Miércoles,15:35:00,ALAMEDA E-10,URBANA,RESTAURANTES,LLAMADA TELEFONICA,A PIE,48,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-18,Miércoles,21:51:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,-,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-19,Jueves,08:00:00,LA ESTANCIA BAJA E-19,URBANA,APARTAMENTO,SIN EMPLEO DE ARMAS,A PIE,29,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2020-11-19,Jueves,14:00:00,BELLA SUIZA E-1,URBANA,LUGAR DE TRABAJO,LLAMADA TELEFONICA,A PIE,49,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2020-11-19,Jueves,15:00:00,PROVIVIENDA NORTE E-16,URBANA,CENTRO COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,35,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-19,Jueves,09:30:00,SAN GABRIEL NORTE E-1,URBANA,DENTRO DE LA VIVIENDA,REDES SOCIALES,A PIE,30,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-19,Jueves,07:00:00,INDUSTRIAL PUENTE ARANDA E-16,URBANA,ENTIDAD PUBLICA / ESTATAL,LLAMADA TELEFONICA,A PIE,34,CASADO,COLOMBIA,EMPLEADO EJERCITO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2020-11-19,Jueves,10:03:00,LOS EJIDOS E-16,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,69,CASADO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-20,Viernes,10:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,32,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2020-11-20,Viernes,00:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,-,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2020-11-20,Viernes,00:00:00,BOSA CARBONEL II E-7,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,22,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
